#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU3432	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes
OTU3433	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU3434	GSL|100.0|BOLD:ACZ0503_KU907735;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Aphodius,s:Aphodius erraticus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scarabaeidae,g:Aphodius,s:Aphodius erraticus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU3435	GS|98.7|BOLD:AAD2272_KM913232;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sepsidae,g:Themira,s:Themira minor	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sepsidae,g:Themira,s:Themira minor	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sepsidae,g:Themira,s:Themira minor	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3436	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU3437	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Anabantiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Anabantiformes
OTU3438	US|1.0000|BOLD:AAL4917_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Scorpiones,f:Euscorpiidae,g:Euscorpius,s:Euscorpius mingrelicus	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU3439	GS|100.0|BOLD:AAM6780_MG083711;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Dolichopodidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3440	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU3441	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU3442	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU3443	US|1.0000|BOLD:ACG8834_KX281242;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Nepticulidae,g:Stigmella,s:Stigmella argentifasciella	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3444	US|1.0000|BOLD:AAD1856_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ceratopogonidae,g:Culicoides,s:Culicoides oxystoma	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3445	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU3446	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU3447	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Labriformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Labriformes
OTU3448	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Carangiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Carangiformes
OTU3449	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Cypriniformes
OTU3450	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Lophiiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Lophiiformes
OTU3451	US|1.0000|BOLD:ACG9306_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Nepticulidae,g:Parafomoria,s:Parafomoria Halimiumumbellatum	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3452	GS|100.0|BOLD:ACV1559_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula submaculata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula submaculata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula submaculata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3453	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU3454	US|1.0000|None;k:Animalia,p:Arthropoda,c:Hexanauplia,o:Siphonostomatoida	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Hexanauplia,o:Siphonostomatoida
OTU3455	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3456	US|1.0000|BOLD:AAK9184_HQ949910;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Erebidae,g:Catephia	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3457	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3458	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Spariformes
OTU3459	US|1.0000|BOLD:AAW3432_KX142214;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Beraeidae,g:Beraeamyia,s:Beraeamyia hrabei	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3460	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU3461	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3462	GS|97.3|BOLD:ACY3656_MG096629;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Neoempheria	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Neoempheria	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Neoempheria	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3463	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU3464	US|1.0000|BOLD:ABU5984_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3465	US|1.0000|BOLD:ACS3290_KR496384;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU3466	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3467	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Pholidota	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Mammalia,o:Pholidota
OTU3468	US|1.0000|BOLD:ACA7495_KM442342;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Cerambycidae,g:Rhamnusium,s:Rhamnusium bicolor	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3469	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3470	GS|100.0|BOLD:ABX9224_KR655389;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Helina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Helina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Helina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3471	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU3472	US|1.0000|BOLD:AAD7664_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Drymeia	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3473	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU3474	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Blenniiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Blenniiformes
OTU3475	GS|100.0|BOLD:AAL7333_JF867168;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3476	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU3477	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU3478	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Anabantiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Anabantiformes
OTU3479	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU3480	GS|100.0|BOLD:AAE3210_KR962912;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Culiseta,s:Culiseta morsitans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Culiseta,s:Culiseta morsitans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Culiseta,s:Culiseta morsitans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3481	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3482	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU3483	GS|97.6|BOLD:ACJ1789_KR947079;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3484	US|1.0000|BOLD:AAX2809_KF399399;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Pyralidae,g:Mecistophylla	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3485	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU3486	GS|100.0|BOLD:ACC5656_KM944479;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Platurocypta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Mycetophilidae,g:Platurocypta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3487	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Archaeognatha	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Archaeognatha
OTU3488	US|1.0000|BOLD:ACU5506_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Nepticulidae,g:Ectoedemia,s:Ectoedemia PourthiaeaJapan	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3489	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU3490	US|1.0000|BOLD:ACC5005_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU3491	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU3492	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3493	GS|99.3|BOLD:ABX3356_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3494	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3495	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU3496	GS|100.0|BOLD:ABY9842_KR742911;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Simuliidae,g:Stegopterna,s:Stegopterna diplomutata/mutata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Simuliidae,g:Stegopterna,s:Stegopterna diplomutata/mutata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3497	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU3498	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3499	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Aulopiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Aulopiformes
OTU3500	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Siluriformes
OTU3501	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Piciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Aves,o:Piciformes
OTU3502	GS|100.0|BOLD:AAE0707_KT619577;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Microtendipes,s:Microtendipes pedellus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Microtendipes,s:Microtendipes pedellus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Microtendipes,s:Microtendipes pedellus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3503	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes
OTU3504	US|1.0000|BOLD:ACN5910_KR144279;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	k:Animalia,p:Arthropoda,c:Insecta,o:Neuroptera,f:Coniopterygidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU3505	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU3506	US|1.0000|BOLD:ACH2408_KM848410;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Ptinidae,g:Oligomerus,s:Oligomerus obtusus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3507	GS|100.0|BOLD:ACI9934_MF747072;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae,g:Piona	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae,g:Piona	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Pionidae,g:Piona	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3508	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU3509	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3510	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gadiformes
OTU3511	US|1.0000|None;k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Malacostraca,o:Decapoda
OTU3512	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU3513	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU3514	US|1.0000|BOLD:AAV7177_JQ174823;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	k:Animalia,p:Chordata,c:Aves,o:Passeriformes,f:Fringillidae,g:Euphonia,s:Euphonia xanthogaster	k:Animalia,p:Chordata,c:Aves,o:Passeriformes	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU3515	US|1.0000|BOLD:ACS7565_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU3516	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU3517	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Accipitriformes	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Chordata,c:Aves,o:Accipitriformes
OTU3518	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Psittaciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Aves,o:Psittaciformes
OTU3519	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Passeriformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Passeriformes
OTU3520	US|1.0000|BOLD:ACO8504_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes
OTU3521	GS|100.0|BOLD:ADD8818_NA;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU3522	GS|100.0|BOLD:AAU7169_MF640099;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scirtidae,g:Contacyphon	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scirtidae,g:Contacyphon	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Scirtidae,g:Contacyphon	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU3523	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Characiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Characiformes
OTU3524	GS|100.0|BOLD:AAC9835_JN294444;k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Corduliidae,g:Dorocordulia,s:Dorocordulia libera	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Corduliidae,g:Dorocordulia,s:Dorocordulia libera	k:Animalia,p:Arthropoda,c:Insecta,o:Odonata,f:Corduliidae,g:Dorocordulia,s:Dorocordulia libera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3525	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU3526	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU3527	US|1.0000|BOLD:AAB4004_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Ixodida	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3528	US|1.0000|BOLD:AAN5667_KM919584;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chloropidae,g:Tricimba,s:Tricimba trisulcata	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3529	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3530	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3531	US|1.0000|BOLD:ACH8097_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU3532	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU3533	US|1.0000|BOLD:ACB2266_MF606817;k:Animalia,p:Arthropoda,c:Collembola,o:Symphypleona	k:Animalia,p:Arthropoda,c:Collembola,o:Entomobryomorpha,f:Isotomidae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Collembola,o:Symphypleona
OTU3534	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU3535	US|1.0000|None;k:Animalia,p:Chordata,c:Reptilia,o:Squamata	No hit	k:Animalia	k:Animalia,p:Chordata,c:Reptilia,o:Squamata
OTU3536	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Aulopiformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Aulopiformes
OTU3537	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3538	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU3539	GS|100.0|BOLD:AAB6061_KX103802;k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Phryganeidae,g:Phryganea,s:Phryganea sayi	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Phryganeidae,g:Phryganea,s:Phryganea sayi	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera,f:Phryganeidae,g:Phryganea,s:Phryganea sayi	k:Animalia,p:Arthropoda,c:Insecta,o:Trichoptera
OTU3540	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
