"","Individual_Band","Exp_Year","Adult_or_Nestling","Sex","Capture_Date","Species","Location","Site","Nest","Capture_Number","Age","Mass","Bill.Head","Flat_Wing","Current_Brood_Size","Nestling_Fate","sampleID","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","Nest_Fate","avg_day6_mass","exp_treat"
"644","281128801","2019","Nestling","Unknown","19-Jun-19","TRES","Ithaca","Unit_1","81",NA,"15",16.5,NA,NA,5,"Fledged","","","Unit_1_81_2019","Color_Stress","Cont_Con",60,5,"Fledged",12,"Color_Stress_Cont_Con"
"645","281128802","2019","Nestling","Unknown","19-Jun-19","TRES","Ithaca","Unit_1","81",NA,"15",16.75,NA,NA,5,"Fledged","P19N372","","Unit_1_81_2019","Color_Stress","Cont_Con",60,5,"Fledged",12,"Color_Stress_Cont_Con"
"646","281128803","2019","Nestling","Unknown","19-Jun-19","TRES","Ithaca","Unit_1","81",NA,"15",16.75,NA,NA,5,"Fledged","","Microbiome swab not fully inserted","Unit_1_81_2019","Color_Stress","Cont_Con",60,5,"Fledged",12,"Color_Stress_Cont_Con"
"647","281128804","2019","Nestling","Unknown","19-Jun-19","TRES","Ithaca","Unit_1","81",NA,"15",16.75,NA,NA,5,"Fledged","","","Unit_1_81_2019","Color_Stress","Cont_Con",60,5,"Fledged",12,"Color_Stress_Cont_Con"
"648","281128805","2019","Nestling","Unknown","19-Jun-19","TRES","Ithaca","Unit_1","81",NA,"15",19,NA,NA,5,"Fledged","P19N371","","Unit_1_81_2019","Color_Stress","Cont_Con",60,5,"Fledged",12,"Color_Stress_Cont_Con"
"649","278172323","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"12",22.75,25.7,49.5,5,"Predated","","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control"
"650","278172324","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"12",12.75,23.4,36,5,"Predated","P19N391","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control"
"651","278172325","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"12",20,25.9,52.5,5,"Predated","P19N392","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control"
"652","278172326","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"12",20.5,25,51.5,5,"Predated","P19N393","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control"
"653","278172327","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"12",20.25,25.1,50.5,5,"Predated","P19N394","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control"
"654","278172465","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","93",NA,"12",22,25.4,51,4,"Fledged","","","Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"655","278172466","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","93",NA,"12",24,26.2,52,4,"Fledged","P19N397","","Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"656","278172467","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","93",NA,"12",24,25,50.5,4,"Fledged","P19N398","","Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"657","278172468","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","93",NA,"12",24,25.7,51,4,"Fledged","P19N399","","Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light"
"658","278172469","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","71",NA,"12",22.5,26.1,60,6,"Fledged","","","Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"659","278172470","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","71",NA,"12",23,26.5,60,6,"Fledged","","","Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"660","278172471","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","71",NA,"12",22.5,24.8,53,6,"Fledged","P19N400","","Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"661","278172472","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","71",NA,"12",23,26.6,58,6,"Fledged","P19N401","","Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"662","278172473","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","71",NA,"12",22,25.7,60,6,"Fledged","","","Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"663","278172474","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","71",NA,"12",22,25.8,55,6,"Fledged","P19N402","","Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control"
"664","278172475","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","18",NA,"12",14,24.1,35,5,"Died","","","Unit_4_18_2019","Light","Light",38,5,"Fledged",7.6,"Light_Light"
"665","278172476","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","18",NA,"12",14.5,23.5,36,5,"Fledged","P19N395","","Unit_4_18_2019","Light","Light",38,5,"Fledged",7.6,"Light_Light"
"666","278172477","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","18",NA,"12",14,24,35,5,"Fledged","","","Unit_4_18_2019","Light","Light",38,5,"Fledged",7.6,"Light_Light"
"667","278172478","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_4","18",NA,"12",18,24.5,38,5,"Fledged","P19N396","","Unit_4_18_2019","Light","Light",38,5,"Fledged",7.6,"Light_Light"
"668","281128502","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","41",NA,"15",18.5,NA,NA,4,"Fledged","P19N380","","Unit_2_41_2019","Color_Stress","Cont_Con",51,4,"Fledged",12.75,"Color_Stress_Cont_Con"
"669","281128503","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","41",NA,"15",18.75,NA,NA,4,"Fledged","P19N381","","Unit_2_41_2019","Color_Stress","Cont_Con",51,4,"Fledged",12.75,"Color_Stress_Cont_Con"
"670","281128504","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","41",NA,"15",17.5,NA,NA,4,"Fledged","P19N382","","Unit_2_41_2019","Color_Stress","Cont_Con",51,4,"Fledged",12.75,"Color_Stress_Cont_Con"
"671","281128505","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","41",NA,"15",18.5,NA,NA,4,"Fledged","","","Unit_2_41_2019","Color_Stress","Cont_Con",51,4,"Fledged",12.75,"Color_Stress_Cont_Con"
"672","281128658","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","370",NA,"12",21.25,24.7,52,2,"Fledged","","","Unit_1_370_2019","","Control",NA,NA,"Fledged",NA,"Control"
"673","281128659","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","370",NA,"12",21,25.4,45,2,"Fledged","","","Unit_1_370_2019","","Control",NA,NA,"Fledged",NA,"Control"
"674","281128660","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","435",NA,"12",10,23.1,28,5,"Died","","","Unit_1_435_2019","","Control",NA,NA,"Fledged",NA,"Control"
"675","281128661","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","435",NA,"12",14.75,23.8,40,5,"Died","","","Unit_1_435_2019","","Control",NA,NA,"Fledged",NA,"Control"
"676","281128662","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","435",NA,"12",17,24.1,43,5,"Fledged","","","Unit_1_435_2019","","Control",NA,NA,"Fledged",NA,"Control"
"677","281128663","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","435",NA,"12",14.75,23.1,43,5,"Died","","","Unit_1_435_2019","","Control",NA,NA,"Fledged",NA,"Control"
"678","281128664","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","435",NA,"12",16.25,23.3,45,5,"Fledged","","","Unit_1_435_2019","","Control",NA,NA,"Fledged",NA,"Control"
"679","281128665","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","393",NA,"12",17,24.8,45,6,"Fledged","","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control"
"680","281128666","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","393",NA,"12",15,24.1,42,6,"Fledged","","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control"
"681","281128667","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","393",NA,"12",15.75,24.7,45,6,"Fledged","","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control"
"682","281128668","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","393",NA,"12",14,23.3,40,6,"Fledged","","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control"
"683","281128669","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","393",NA,"12",14.75,24.6,41,6,"Fledged","","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control"
"684","281128670","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","393",NA,"12",13.5,23.2,39,6,"Died","","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control"
"685","281128671","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","308",NA,"12",15,23.4,47,6,"Fledged","","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control"
"686","281128672","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","308",NA,"12",16.5,24.4,48,6,"Fledged","","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control"
"687","281128673","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","308",NA,"12",19,26,50,6,"Fledged","","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control"
"688","281128674","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","308",NA,"12",15,29.4,46,6,"Fledged","","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control"
"689","281128675","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","308",NA,"12",17.5,24,48,6,"Fledged","","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control"
"690","281128676","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_1","308",NA,"12",17.75,25.5,51,6,"Fledged","","","Unit_1_308_2019","","Control",NA,NA,"Fledged",NA,"Control"
"691","281128751","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","62",NA,"12",14.75,25.4,46,4,"Fledged","P19N389","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,"Fledged",12,"Color_Stress_Cont_Con"
"692","281128752","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","62",NA,"12",17.5,25.9,55,4,"Fledged","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,"Fledged",12,"Color_Stress_Cont_Con"
"693","281128753","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","62",NA,"12",21,25.7,54,4,"Fledged","P19N386","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,"Fledged",12,"Color_Stress_Cont_Con"
"694","281128754","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","62",NA,"12",19.5,26.3,50,4,"Fledged","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,"Fledged",12,"Color_Stress_Cont_Con"
"695","281128755","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","105",NA,"12",18,25.7,45,5,"Fledged","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul"
"696","281128756","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","105",NA,"12",14.5,24.6,44,5,"Fledged","P19N390","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul"
"697","281128757","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","105",NA,"12",22.75,26.1,49,5,"Fledged","P19N387","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul"
"698","281128758","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","105",NA,"12",11.5,23.9,36,5,"Fledged","P19N388","Some of the Dex leaked out.","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul"
"699","281128759","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","105",NA,"12",9.75,21.4,25,5,"Fledged","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,"Fledged",9.6,"Color_Stress_Pred_Dul"
"700","281128808","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","75",NA,"15",14,NA,NA,6,"Fledged","P19N383","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul"
"701","281128809","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","75",NA,"15",14.5,NA,NA,6,"Fledged","P19N384","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul"
"702","281128810","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","75",NA,"15",16.25,NA,NA,6,"Fledged","P19N385","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul"
"703","281128811","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","75",NA,"15",18,NA,NA,6,"Fledged","","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul"
"704","281128812","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","75",NA,"15",7.5,NA,NA,5,"Died","","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul"
"705","281128813","2019","Nestling","Unknown","20-Jun-19","TRES","Ithaca","Unit_2","75",NA,"15",16.25,NA,NA,5,"Fledged","","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul"
"706","272107816","2019","Adult","M","21-Jun-19","TRES","Ithaca","Unit_2","14","1","AHY",17.5,28.2,120,NA,"","P19N407","","Unit_2_14_2019","Color_Stress","Pred_Dul",40,3,"Fledged",13.3333333333333,"Color_Stress_Pred_Dul"
"707","278171893","2019","Adult","M","21-Jun-19","TRES","Ithaca","Unit_1","83","1","AHY",18.5,29,117,NA,"","P19N404","","Unit_1_83_2019","Color_Stress","Cont_Dul",20,2,"Died",10,"Color_Stress_Cont_Dul"
"708","278172163","2019","Adult","F","21-Jun-19","TRES","Ithaca","Unit_2","14","3","ASY",19,29.2,115,NA,"","P19N406","","Unit_2_14_2019","Color_Stress","Pred_Dul",40,3,"Fledged",13.3333333333333,"Color_Stress_Pred_Dul"
"709","278172231","2019","Adult","F","21-Jun-19","TRES","Ithaca","Unit_1","19","1","SY",20.5,28.4,112,NA,"","P19N405","Re-nest (previous nest: 34)
Experiment/Treatment: Color Stressor/Control-Control","Unit_1_19_2019","","",33,3,"",11,"Control"
"710","278172235","2019","Adult","F","21-Jun-19","TRES","Ithaca","Unit_1","83","3","SY",17.25,28.1,109,NA,"","P19N403","","Unit_1_83_2019","Color_Stress","Cont_Dul",20,2,"Died",10,"Color_Stress_Cont_Dul"
"711","278172411","2019","Adult","F","21-Jun-19","TRES","Ithaca","Unit_4","84","3","ASY",20.25,NA,NA,NA,"","","Added glue to PIT tag on 3rd capture.","Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control"
"712","278172479","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_4","12",NA,"12",16.5,23.3,32,3,"Fledged","P19N420","","Unit_4_12_2019","Light","Light",20.74,3,"Fledged",6.91333333333333,"Light_Light"
"713","278172480","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_4","12",NA,"12",17.5,24,35,3,"Fledged","P19N421","","Unit_4_12_2019","Light","Light",20.74,3,"Fledged",6.91333333333333,"Light_Light"
"714","278172481","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_4","12",NA,"12",16,24.5,31,3,"Fledged","P19N422","","Unit_4_12_2019","Light","Light",20.74,3,"Fledged",6.91333333333333,"Light_Light"
"715","281128506","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","3",NA,"15",10.5,NA,NA,5,"Fledged","","Microbiome swab was not fully inserted.","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul"
"716","281128507","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","3",NA,"15",19.5,NA,NA,5,"Fledged","P19N411","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul"
"717","281128508","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","3",NA,"15",16.25,NA,NA,5,"Fledged","P19N412","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul"
"718","281128509","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","3",NA,"15",14.75,NA,NA,5,"Fledged","P19N413","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul"
"719","281128510","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","3",NA,"15",19,NA,NA,5,"Fledged","","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul"
"720","281128511","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","117",NA,"15",12,NA,NA,5,"Fledged","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul"
"721","281128512","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","117",NA,"15",14.75,NA,NA,5,"Fledged","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul"
"722","281128513","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","117",NA,"15",13,NA,NA,5,"Fledged","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul"
"723","281128514","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","117",NA,"15",11.5,NA,NA,5,"Fledged","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul"
"724","281128515","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","117",NA,"15",13,NA,NA,5,"Fledged","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul"
"725","281128517","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_1","314",NA,"12",12,23.7,32,6,"Fledged","","","Unit_1_314_2019","","Control",NA,NA,"Fledged",NA,"Control"
"726","281128518","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_1","314",NA,"12",19.75,24.5,47,6,"Fledged","","","Unit_1_314_2019","","Control",NA,NA,"Fledged",NA,"Control"
"727","281128519","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_1","314",NA,"12",16,24.7,37,6,"Fledged","","","Unit_1_314_2019","","Control",NA,NA,"Fledged",NA,"Control"
"728","281128520","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_1","314",NA,"12",17,25.5,42,6,"Fledged","","","Unit_1_314_2019","","Control",NA,NA,"Fledged",NA,"Control"
"729","281128521","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_1","314",NA,"12",20,26,48,6,"Fledged","","","Unit_1_314_2019","","Control",NA,NA,"Fledged",NA,"Control"
"730","281128522","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_1","314",NA,"12",19,24.6,44,6,"Fledged","","","Unit_1_314_2019","","Control",NA,NA,"Fledged",NA,"Control"
"731","281128748","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","29",NA,"15",17.5,NA,NA,3,"Fledged","P19N408","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,"Fledged",12,"Color_Stress_Pred_Dul"
"732","281128749","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","29",NA,"15",18,NA,NA,3,"Fledged","P19N409","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,"Fledged",12,"Color_Stress_Pred_Dul"
"733","281128750","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","29",NA,"15",18,NA,NA,3,"Fledged","P19N410","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,"Fledged",12,"Color_Stress_Pred_Dul"
"734","281128760","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","57",NA,"12",16,24,41,5,"Died","P19N416","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,"Died",8.6,"Color_Stress_Pred_Con"
"735","281128761","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","57",NA,"12",14.25,23.8,36.5,5,"Died","","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,"Died",8.6,"Color_Stress_Pred_Con"
"736","281128762","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","57",NA,"12",13,23.9,32.5,5,"Died","P19N417","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,"Died",8.6,"Color_Stress_Pred_Con"
"737","281128763","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","57",NA,"12",14.5,24.2,33,5,"Died","P19N418","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,"Died",8.6,"Color_Stress_Pred_Con"
"738","281128764","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","57",NA,"12",15,24.1,36,5,"Died","P19N419","","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,"Died",8.6,"Color_Stress_Pred_Con"
"739","281128765","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","9",NA,"12",16.5,25.5,43,3,"Fledged","","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,"Fledged",7.33333333333333,"Color_Stress_Pred_Dul"
"740","281128766","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","9",NA,"12",17,24.7,38,3,"Fledged","P19N414","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,"Fledged",7.33333333333333,"Color_Stress_Pred_Dul"
"741","281128767","2019","Nestling","Unknown","21-Jun-19","TRES","Ithaca","Unit_2","9",NA,"12",18,23.6,35,3,"Died","P19N415","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,"Fledged",7.33333333333333,"Color_Stress_Pred_Dul"
"742","272108042","2019","Adult","M","22-Jun-19","TRES","Ithaca","Unit_1","329","1","AHY",16.75,29.6,118,NA,"","P19N423","","Unit_1_329_2019","","Control",NA,NA,"Fledged",NA,"Control"
"743","278172288","2019","Adult","M","22-Jun-19","TRES","Ithaca","Unit_2","72","1","AHY",19,29.4,125,NA,"","","","Unit_2_72_2019","Color_Stress","Pred_Con",59,5,"Fledged",11.8,"Color_Stress_Pred_Con"
