"","sampleID","percent_aquatic_occ","percent_aquatic_ra","num_fam","X","Individual_Band","Exp_Year","Adult_or_Nestling","Sex","Capture_Date","Species","Location","Site","Nest","Capture_Number","Age","Mass","Bill.Head","Flat_Wing","Current_Brood_Size","Nestling_Fate","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","Nest_Fate","avg_day6_mass","exp_treat","TotalReads","brood_size_sampling_time"
"1","L19N005d",1,1,4,928,NA,"2019","Nestling",NA,"10-Jun-19","TRES","Ithaca","Unit_4","94",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_94_2019","Light","Light_Control",64.85,5,"Fledged",12.97,"Light_Light_Control",198,5
"2","L19N006a",0.444444444444444,0.999571244819208,9,929,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light",13994,5
"3","L19N006b",0.5,0.43956704750451,8,930,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","3",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light",1663,5
"4","L19N007a",1,1,5,934,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","106",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_106_2019","Light","Light",48.91,5,"Fledged",9.782,"Light_Light",2370,5
"5","L19N007d",0.555555555555556,0.999117164837937,9,936,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","106",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_106_2019","Light","Light",48.91,5,"Fledged",9.782,"Light_Light",23787,5
"6","L19N008a",0.555555555555556,0.640719709053787,9,937,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",15673,6
"7","L19N008b",0.5,0.991336180597925,6,938,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",8195,6
"8","L19N008c",0.666666666666667,0.943037974683544,6,939,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",158,6
"9","L19N008e",0.8,0.917452830188679,5,941,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",424,6
"10","L19N008f",1,1,3,942,NA,"2019","Nestling",NA,"11-Jun-19","TRES","Ithaca","Turkey_Hill","121",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",2853,6
"11","L19N009a",0.545454545454545,0.0642209398186315,11,943,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Turkey_Hill","51",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control",24260,4
"12","L19N009b",0.4,0.905660377358491,10,944,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Turkey_Hill","51",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control",106,4
"13","L19N009c",0.375,0.013357699168951,8,945,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Turkey_Hill","51",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_51_2019","Light","Light_Control",39.5,4,"Fledged",9.875,"Light_Light_Control",22983,4
"14","L19N010b",0.55,0.888581202150187,20,947,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control",6139,5
"15","L19N010c",0.44,0.665093430938162,25,948,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control",10382,5
"16","L19N010d",0.4,0.983910633154099,15,949,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","78",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_78_2019","Light","Light_Control",54.39,5,"Fledged",10.878,"Light_Light_Control",23991,5
"17","L19N011a",0.421052631578947,0.363138482172795,19,950,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",8947,6
"18","L19N011b",0.473684210526316,0.644613852283175,19,951,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",26104,6
"19","L19N011c",0.461538461538462,0.00839024390243902,13,952,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",15375,6
"20","L19N011d",0.466666666666667,0.38728323699422,15,953,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",1730,6
"21","L19N011e",0.5,0.336393989983305,12,954,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",2396,6
"22","L19N011f",0.571428571428571,0.640710382513661,7,955,NA,"2019","Nestling",NA,"12-Jun-19","TRES","Ithaca","Unit_4","80",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",732,6
"23","L19N012b",0.4375,0.888787080517696,16,957,NA,"2019","Nestling",NA,"13-Jun-19","TRES","Ithaca","Unit_4","87",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_87_2019","Light","Light",71,5,"Fledged",14.2,"Light_Light",8731,5
"24","L19N012c",0.583333333333333,0.81042654028436,12,958,NA,"2019","Nestling",NA,"13-Jun-19","TRES","Ithaca","Unit_4","87",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_87_2019","Light","Light",71,5,"Fledged",14.2,"Light_Light",422,5
"25","L19N013a",0.555555555555556,0.137254901960784,9,959,NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Turkey_Hill","86",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_86_2019","Light","Light_Control",61.21,5,"Predation",12.242,"Light_Light_Control",2397,5
"26","L19N014a",0.625,0.981279251170047,8,960,NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Unit_4","71",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",641,6
"27","L19N014b",0.833333333333333,0.997333333333333,6,961,NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Unit_4","71",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",375,6
"28","L19N014c",0.5,0.991686779297399,14,962,NA,"2019","Nestling",NA,"14-Jun-19","TRES","Ithaca","Unit_4","71",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_71_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",3729,6
"29","L19N015a",0.666666666666667,0.88572806171649,9,963,NA,"2019","Nestling",NA,"15-Jun-19","TRES","Ithaca","Unit_4","93",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light",2074,4
"30","L19N015b",0.6,0.919930511686671,5,964,NA,"2019","Nestling",NA,"15-Jun-19","TRES","Ithaca","Unit_4","93",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light",6332,4
"31","L19N015c",0.642857142857143,0.960211124644742,14,965,NA,"2019","Nestling",NA,"15-Jun-19","TRES","Ithaca","Unit_4","93",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light",4926,4
"32","L19N016a",0.384615384615385,0.981233243967828,13,966,NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Unit_4","95",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_95_2019","Light","Light",54,5,"Fledged",10.8,"Light_Light",1865,5
"33","L19N016b",0.461538461538462,0.952083982953955,13,967,NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Unit_4","95",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_95_2019","Light","Light",54,5,"Fledged",10.8,"Light_Light",9621,5
"34","L19N017a",0.7,0.971751412429379,10,968,NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Turkey_Hill","97",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control",354,5
"35","L19N017b",0.454545454545455,0.992026897214217,11,969,NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Turkey_Hill","97",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control",10410,5
"36","L19N017c",0.4,0.98583049068486,10,970,NA,"2019","Nestling",NA,"17-Jun-19","TRES","Ithaca","Turkey_Hill","97",NA,"6",NA,NA,NA,NA,NA,NA,"Turkey_Hill_97_2019","Light","Light_Control",45,5,"Fledged",9,"Light_Light_Control",3811,5
"37","L19N018b",0.5,0.921713441654358,12,971,NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control",1354,6
"38","L19N018c",0.416666666666667,0.892857142857143,12,972,NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control",700,6
"39","L19N018d",0.285714285714286,0.706257025103035,14,973,NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control",2669,6
"40","L19N018e",0.545454545454545,0.890855457227139,11,974,NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control",2373,6
"41","L19N018f",0.636363636363636,0.908768821966342,11,975,NA,"2019","Nestling",NA,"19-Jun-19","TRES","Ithaca","Unit_4","61",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_61_2019","Light","Light_Control",105,6,"Fledged",17.5,"Light_Light_Control",1129,6
"42","L19N019a",0.555555555555556,0.84990253411306,9,976,NA,"2019","Nestling",NA,"20-Jun-19","TRES","Ithaca","Unit_4","84",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control",513,5
"43","L19N019b",0.333333333333333,0.765182186234818,9,977,NA,"2019","Nestling",NA,"20-Jun-19","TRES","Ithaca","Unit_4","84",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control",5434,5
"44","L19N019d",0.285714285714286,0.378959604766056,14,979,NA,"2019","Nestling",NA,"20-Jun-19","TRES","Ithaca","Unit_4","84",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_84_2019","Light","Light_Control",84.4,5,"Fledged",16.88,"Light_Light_Control",6882,5
"45","L19N020a",0.4,0.229540918163673,10,980,NA,"2019","Nestling",NA,"24-Jun-19","TRES","Ithaca","Unit_4","15",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control",501,5
"46","L19N020c",0.5,0.814847161572053,16,982,NA,"2019","Nestling",NA,"24-Jun-19","TRES","Ithaca","Unit_4","15",NA,"6",NA,NA,NA,NA,NA,NA,"Unit_4_15_2019","Light","Light_Control",59.66,5,"Fledged",11.932,"Light_Light_Control",2290,5
"47","P19N002",0.363636363636364,0.655544455544456,11,2,272107786,"2019","Adult","F","20-May-19","TRES","Ithaca","Unit_2","103",1,"ASY",23,27.6,115.5,NA,"","","Unit_2_103_2019","Color_Stress","Cont_Con",54,6,"Fledged",9,"Color_Stress_Cont_Con",5005,NA
"48","P19N004",0.625,0.789982721091489,8,8,278172146,"2019","Adult","F","21-May-19","TRES","Ithaca","Unit_2","44",1,"SY",22,28.2,120,NA,"","","Unit_2_44_2019","Color_Stress","Cont_Con",NA,NA,"Abandoned",NA,"Color_Stress_Cont_Con",44563,NA
"49","P19N006",0.444444444444444,0.156174334140436,9,4,212110278,"2019","Adult","F","21-May-19","TRES","Ithaca","Unit_1","349",1,"ASY",21.75,28.7,115,NA,"","","Unit_1_349_2019","","Control",NA,NA,"Fledged",NA,"Control",2478,NA
"50","P19N007",0.4,0.936931473620376,10,11,272107739,"2019","Adult","F","22-May-19","TRES","Ithaca","Unit_2","111",2,"ASY",18.25,NA,NA,NA,"","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,"Died",13.6,"Color_Stress_Cont_Dul",1649,NA
"51","P19N008",0.375,0.383675525884872,8,10,259122557,"2019","Adult","M","22-May-19","TRES","Ithaca","Unit_2","111",1,"AHY",21.5,28.9,119,NA,"","Male accidentally caught","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,"Died",13.6,"Color_Stress_Cont_Dul",7939,NA
"52","P19N010",0.428571428571429,0.441338169685174,14,13,278172094,"2019","Adult","F","23-May-19","TRES","Ithaca","Unit_1","305",1,"SY",20.75,29.2,115,NA,"","","Unit_1_305_2019","","Control",NA,NA,"Fledged",NA,"Control",79123,NA
"53","P19N011",0.454545454545455,0.950581395348837,11,15,278172148,"2019","Adult","F","23-May-19","TRES","Ithaca","Unit_2","93",1,"SY",21.5,29.1,119,NA,"","","Unit_2_93_2019","Color_Stress","Pred_Dul",NA,NA,"Abandoned",NA,"Color_Stress_Pred_Dul",344,NA
"54","P19N014",0.545454545454545,0.00821159739371039,11,14,278172147,"2019","Adult","F","23-May-19","TRES","Ithaca","Unit_2","101",1,"ASY",22.5,29,115,NA,"","","Unit_2_101_2019","Color_Stress","Pred_Dul",52,5,"Fledged",10.4,"Color_Stress_Pred_Dul",67222,NA
"55","P19N015",0.3125,0.933722417652702,16,24,281128402,"2019","Adult","F","24-May-19","TRES","Ithaca","Unit_2","20",1,"SY",20.75,29.8,119,NA,"","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,"Fledged",11.75,"Color_Stress_Cont_Con",12508,NA
"56","P19N016",0.6,0.9910176779742,10,23,278172150,"2019","Adult","F","24-May-19","TRES","Ithaca","Unit_2","80",1,"SY",21.5,28.9,117,NA,"","","Unit_2_80_2019","Color_Stress","Cont_Dul",70,6,"Fledged",11.6666666666667,"Color_Stress_Cont_Dul",10465,NA
"57","P19N017",0.666666666666667,0.998392282958199,3,22,278172149,"2019","Adult","F","24-May-19","TRES","Ithaca","Unit_2","109",1,"SY",20.5,28.6,116,NA,"","","Unit_2_109_2019","Color_Stress","Cont_Dul",61,5,"Fledged",12.2,"Color_Stress_Cont_Dul",622,NA
"58","P19N018",0.4,0.738926588525602,10,18,272107284,"2019","Adult","F","24-May-19","TRES","Ithaca","Unit_2","19",1,"SY",21.5,28.6,112,NA,"","","Unit_2_19_2019","Color_Stress","Pred_Con",NA,NA,"Died",NA,"Color_Stress_Pred_Con",8105,NA
"59","P19N019",0.5,0.998087344596748,4,28,278172097,"2019","Adult","F","25-May-19","TRES","Ithaca","Unit_1","306",1,"SY",22,20.3,117,NA,"","","Unit_1_306_2019","","Control",NA,NA,"Fledged",NA,"Control",3137,NA
"60","P19N020",0.555555555555556,0.914960560134716,9,26,272106913,"2019","Adult","F","25-May-19","TRES","Ithaca","Unit_2","120",1,"ASY",22,29.2,122.5,NA,"","","Unit_2_120_2019","Color_Stress","Cont_Con",71,7,"Fledged",10.1428571428571,"Color_Stress_Cont_Con",22566,NA
"61","P19N021",0.625,0.999776369735371,8,25,272106697,"2019","Adult","F","25-May-19","TRES","Ithaca","Turkey_Hill","11",1,"ASY",21,27.9,117,NA,"","Egg Photo
Eye Button: D8B21
On female took old RFID to put life tag","Turkey_Hill_11_2019","Light","Light_Control",74.27,5,"Fledged",14.854,"Light_Light_Control",26830,NA
"62","P19N022",0.5,0.92786683107275,16,32,272107217,"2019","Adult","F","26-May-19","TRES","Ithaca","Unit_2","116",1,"ASY",23.5,29.9,117,NA,"","","Unit_2_116_2019","Color_Stress","Cont_Con",58,5,"Fledged",11.6,"Color_Stress_Cont_Con",3244,NA
"63","P19N023",0.4,0.129213483146067,10,31,263114113,"2019","Adult","F","26-May-19","TRES","Ithaca","Unit_4","94",1,"ASY",24,28.1,118,NA,"","Old PIT tag removed to put on life tag. Microbiome swab not inserted fully.","Unit_4_94_2019","Light","Light_Control",64.85,5,"Fledged",12.97,"Light_Light_Control",178,NA
"64","P19N024",0.5,0.571157338616477,10,30,240134898,"2019","Adult","F","26-May-19","TRES","Ithaca","Unit_4","97",1,"ASY",24.5,27.5,113,NA,"","Old PIT tag removed to put on life tag with glued new PIT tag.","Unit_4_97_2019","Light","Light",67.27,5,"Fledged",13.454,"Light_Light",12114,NA
"65","P19N025",0.5,0.0112746633260257,6,29,212110285,"2019","Adult","F","26-May-19","TRES","Ithaca","Unit_1","335",1,"ASY",25,28.8,115,NA,"","","Unit_1_335_2019","","Control",NA,NA,"Fledged",NA,"Control",9579,NA
"66","P19N026",0.666666666666667,0.988333383318838,6,39,272106655,"2019","Adult","F","27-May-19","TRES","Ithaca","Turkey_Hill","3",1,"ASY",22,31.5,123,NA,"","egg photo","Turkey_Hill_3_2019","Light","Light",65.25,5,"Fledged",13.05,"Light_Light",33343,NA
"67","P19N027",0.5,0.999362244897959,8,41,278172401,"2019","Adult","F","27-May-19","TRES","Ithaca","Turkey_Hill","106",1,"ASY",23,27.4,115,NA,"","egg photo, wing photo","Turkey_Hill_106_2019","Light","Light",48.91,5,"Fledged",9.782,"Light_Light",7840,NA
"68","P19N028",0.428571428571429,0.787709497206704,7,42,281128403,"2019","Adult","F","27-May-19","TRES","Ithaca","Unit_2","94",1,"SY",22,28.4,112,NA,"","","Unit_2_94_2019","Color_Stress","Pred_Con",73,6,"Died",12.1666666666667,"Color_Stress_Pred_Con",4117,NA
"69","P19N030",0.875,0.953037739042139,8,40,278172100,"2019","Adult","F","27-May-19","TRES","Ithaca","Unit_1","437",1,"SY",23.5,28.6,113,NA,"","","Unit_1_437_2019","","Control",NA,NA,"Fledged",NA,"Control",11818,NA
"70","P19N032",1,1,5,37,232146942,"2019","Adult","F","27-May-19","TRES","Ithaca","Unit_1","423",1,"ASY",21,29.1,117,NA,"","","Unit_1_423_2019","","Control",NA,NA,"Fledged",NA,"Control",3547,NA
"71","P19N033",0.8,0.999947098344178,5,36,212110288,"2019","Adult","F","27-May-19","TRES","Ithaca","Unit_1","338",1,"ASY",21,27.8,116,NA,"","","Unit_1_338_2019","","Control",NA,NA,"Fledged",NA,"Control",18903,NA
"72","P19N038",0.666666666666667,0.986987628092977,9,50,278172147,"2019","Adult","F","28-May-19","TRES","Ithaca","Unit_2","101",2,"ASY",21.5,NA,NA,NA,"","","Unit_2_101_2019","Color_Stress","Pred_Dul",52,5,"Fledged",10.4,"Color_Stress_Pred_Dul",64016,NA
"73","P19N040",0.5,0.979768786127168,8,46,272107599,"2019","Adult","F","28-May-19","TRES","Ithaca","Unit_4","80",1,"ASY",25,27.4,121,NA,"","Ibutton, egg photo","Unit_4_80_2019","Light","Light",72.86,6,"Fledged",12.1433333333333,"Light_Light",346,NA
"74","P19N041",0.416666666666667,0.994428193341691,12,57,281128701,"2019","Adult","F","28-May-19","TRES","Ithaca","Unit_1","105",1,"SY",22.5,28.8,114,NA,"","","Unit_1_105_2019","Color_Stress","Pred_Dul",65,5,"Fledged",13,"Color_Stress_Pred_Dul",71790,NA
"75","P19N042",0.5,0.896924355777224,6,51,278172224,"2019","Adult","F","28-May-19","TRES","Ithaca","Unit_1","47",1,"SY",21.75,28.3,112,NA,"","","Unit_1_47_2019","Color_Stress","Cont_Con",66,5,"Died",13.2,"Color_Stress_Cont_Con",1203,NA
"76","P19N045",0.363636363636364,0.887978405475754,11,44,263113947,"2019","Adult","M","28-May-19","TRES","Ithaca","Unit_1","433",1,"AHY",19.75,28,121,NA,"","","Unit_1_433_2019","","Control",NA,NA,"Fledged",NA,"Control",20746,NA
"77","P19N046",0.875,0.543483870967742,8,71,278172153,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_2","127",1,"SY",20,28.1,113,NA,"","","Unit_2_127_2019","Color_Stress","Pred_Con",60,5,"Died",12,"Color_Stress_Pred_Con",3875,NA
"78","P19N047",0.545454545454545,0.524629080118694,11,72,278172154,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_2","75",1,"SY",20,28.1,116,NA,"","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,"Fledged",12.3333333333333,"Color_Stress_Cont_Dul",3370,NA
"79","P19N049",1,1,2,59,212110294,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_1","90",1,"ASY",21.5,27.7,114,NA,"","","Unit_1_90_2019","Color_Stress","Pred_Con",52,5,"Died",10.4,"Color_Stress_Pred_Con",107,NA
"80","P19N050",0.5,0.924392791851659,10,68,278172150,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_2","80",2,"SY",20,NA,NA,NA,"","","Unit_2_80_2019","Color_Stress","Cont_Dul",70,6,"Fledged",11.6666666666667,"Color_Stress_Cont_Dul",7658,NA
"81","P19N051",0.5,0.344387755102041,6,61,272107284,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_2","19",2,"SY",20,NA,NA,NA,"","","Unit_2_19_2019","Color_Stress","Pred_Con",NA,NA,"Died",NA,"Color_Stress_Pred_Con",784,NA
"82","P19N052",0.625,0.857991425355081,8,74,281128402,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_2","20",2,"SY",19.5,NA,NA,NA,"","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,"Fledged",11.75,"Color_Stress_Cont_Con",41751,NA
"83","P19N053",0.454545454545455,0.684491978609626,11,60,272106711,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_1","427",1,"ASY",21.5,28.4,112,NA,"","","Unit_1_427_2019","","Control",NA,NA,"Died",NA,"Control",8041,NA
"84","P19N055",0.833333333333333,0.957599801636499,6,63,272107750,"2019","Adult","F","29-May-19","TRES","Ithaca","Unit_1","365",1,"ASY",21.25,28.1,115,NA,"","","Unit_1_365_2019","","Control",NA,NA,"Fledged",NA,"Control",4033,NA
"85","P19N056",0.571428571428571,0.621019756942087,7,73,278172403,"2019","Adult","F","29-May-19","TRES","Ithaca","Turkey_Hill","121",1,"ASY",21.5,28.4,114,NA,"","","Turkey_Hill_121_2019","Light","Light_Control",70,6,"Fledged",11.6666666666667,"Light_Light_Control",14729,NA
"86","P19N057",0.636363636363636,0.901092581943646,11,75,232146953,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_1","360",1,"ASY",22.5,28.7,114,NA,"","","Unit_1_360_2019","","Control",NA,NA,"Fledged",NA,"Control",1739,NA
"87","P19N059",0.5,0.996101949025487,8,85,278171875,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_2","117",1,"SY",21.5,27.8,116.5,NA,"","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,"Fledged",8.5,"Color_Stress_Pred_Dul",16675,NA
"88","P19N060",0.5,0.995934347236862,8,84,278171873,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_2","82",1,"SY",18.5,27.7,107,NA,"","","Unit_2_82_2019","Color_Stress","Cont_Con",73,6,"Died",12.1666666666667,"Color_Stress_Cont_Con",6641,NA
"89","P19N062",0.636363636363636,0.971624850657109,11,83,278171872,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_2","3",1,"SY",20,26.5,114,NA,"","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,"Fledged",12,"Color_Stress_Cont_Dul",3348,NA
"90","P19N064",0.666666666666667,0.982058337919648,9,87,278172155,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_2","15",1,"SY",21,28.4,115,NA,"","Band on left foot, RFID on right foot (placed loosely because right foot had pox). Double check on second capture.","Unit_2_15_2019","Color_Stress","Pred_Con",52,4,"Died",13,"Color_Stress_Pred_Con",18170,NA
"91","P19N065",0.428571428571429,0.954769736842105,7,82,272107803,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_4","87",1,"ASY",23,28.2,115,NA,"","ibutton, egg photo","Unit_4_87_2019","Light","Light",71,5,"Fledged",14.2,"Light_Light",1216,NA
"92","P19N066",0.466666666666667,0.703809452250357,15,76,235120680,"2019","Adult","F","30-May-19","TRES","Ithaca","Unit_4","93",1,"ASY",24,27.7,116,NA,"","ibutton: C4621, egg photo","Unit_4_93_2019","Light","Light",55.3,4,"Fledged",13.825,"Light_Light",13309,NA
"93","P19N069",0.555555555555556,0.998757984386089,9,99,278172229,"2019","Adult","F","31-May-19","TRES","Ithaca","Unit_1","393",1,"SY",20.5,28.9,115,NA,"","","Unit_1_393_2019","","Control",NA,NA,"Fledged",NA,"Control",11272,NA
"94","P19N070",0.777777777777778,0.980205047318612,9,92,272107699,"2019","Adult","F","31-May-19","TRES","Ithaca","Unit_1","430",1,"ASY",21.5,29.2,116,NA,"","","Unit_1_430_2019","","Control",NA,NA,"Fledged",NA,"Control",12680,NA
"95","P19N071",0.5,0.956005676686879,10,100,278172230,"2019","Adult","F","31-May-19","TRES","Ithaca","Unit_1","321",1,"SY",22.75,28.7,117,NA,"","","Unit_1_321_2019","","Control",NA,NA,"Died",NA,"Control",15502,NA
"96","P19N074",0.636363636363636,0.806915629322268,11,88,259122557,"2019","Adult","M","31-May-19","TRES","Ithaca","Unit_2","111",2,"AHY",21,28.7,121,NA,"","Bolus: Yes","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,"Died",13.6,"Color_Stress_Cont_Dul",3615,NA
